"","id","added_by","date","library","model_name","task_id","dataset_id","acc","auc","specificity","precision","f1","recall"
"152","0cc81b6c4da00a52a4b86878d2d2daa2","pysiakk","20-03-2019","mlr","classif.gbm","classification_class","openml_electricity",0.7724,0.8653,0.9061,0.8229,0.688,0.5912
"153","421e8b6e6fe483bd25ecae50965390e4","pysiakk","20-03-2019","mlr","classif.gbm","classification_class","openml_electricity",0.5755,0.7349,1,1,0,0
"154","6771c76148d7cc333a47e3308cf3f5d3","pysiakk","20-03-2019","mlr","classif.gbm","classification_class","openml_electricity",0.5755,0.7357,1,1,0,0
"155","7431b12c15b896a519b7df39ee976447","pysiakk","20-03-2019","mlr","classif.gbm","classification_class","openml_electricity",0.5755,0.7401,1,1,0,0
"156","772f6cff8c181faf257cd87dfcb2576c","pysiakk","20-03-2019","mlr","classif.binomial","classification_class","openml_electricity",0.7194,0.7586,0.7961,0.7185,0.6411,0.616
"157","78f72aa11057f1a64123d7abf84202b3","pysiakk","20-03-2019","mlr","classif.gbm","classification_class","openml_electricity",0.7594,0.8091,0.9041,0.8127,0.6654,0.5634
"158","90c96f4f2f113890c57b60f59063dd0a","pysiakk","20-03-2019","mlr","classif.gbm","classification_class","openml_electricity",0.7664,0.8455,0.9039,0.8167,0.6783,0.58
"159","96196a1b207aa0c90ba0883819ea93cd","pysiakk","20-03-2019","mlr","classif.binomial","classification_class","openml_electricity",0.7614,0.8291,0.8508,0.7599,0.695,0.6403
"160","989b40b0884c9cdf168ee895b6a8f924","pysiakk","20-03-2019","mlr","classif.binomial","classification_class","openml_electricity",0.7365,0.7933,0.7839,0.7153,0.6838,0.6706
"161","9e95a40ec32ac0cdced1c8c2632257b4","pysiakk","20-03-2019","mlr","classif.gbm","classification_class","openml_electricity",0.5755,0.7366,1,1,0,0
"162","a83d5cf9f3c9dc688b8e1f64b2e92047","k-sap","05-03-2019","caret","classif.randomForest","classification_class","openml_electricity",0.895,0.9639,0.9193,0.8874,0.8746,0.8621
"163","b80bdbbe3416bc10d86c20b54836f54b","wernerolaf","13-03-2019","mlr","classif.logreg","classification_class","openml_electricity",0.7194,NA,NA,NA,NA,NA
"164","d9fb356c33631d0320ddc984382949ad","pysiakk","20-03-2019","mlr","classif.gbm","classification_class","openml_electricity",0.7969,0.8786,0.9007,0.8298,0.7328,0.6562
"165","ee07250e13e706d151cc0e9ba86fe316","pysiakk","20-03-2019","mlr","classif.binomial","classification_class","openml_electricity",0.7563,0.8282,0.869,0.7726,0.6776,0.6036
"166","f73bb6371f5945e2fd02a3f66d1ef77a","pysiakk","20-03-2019","mlr","classif.gbm","classification_class","openml_electricity",0.5755,0.737,1,1,0,0
"167","fda644513c8a91b1e4040f3c170019de","pysiakk","20-03-2019","mlr","classif.gbm","classification_class","openml_electricity",0.7556,0.7946,0.9041,0.8101,0.6581,0.5544
"168","f772426ae89e756924c9ad2d6eadcfc9","pysiakk","02-03-2019","mlr","classif.lda","classification_day","openml_electricity",0.7314,0.8033,0.872,0.7572,0.6312,0.5412
"169","a44e8b4e4222ce61f6c1553dfaf51cf3","wernerolaf","19-03-2019","mlr","classif.binomial","classification_Class","openml_fertility",0.84,0.5894,0.05,0.8799,0.9084,0.9396
"170","768d210c342d9c0d201c1404fb8be601","lukaszbrzozowski","12-03-2019","mlr","classif.boosting","classification_V1","openml_fertility",0.32,NA,NA,NA,NA,NA
"171","94bdc21c4a2263884a00dad198630db5","lukaszbrzozowski","12-03-2019","mlr","classif.binomial","classification_V3","openml_fertility",0.83,0.5808,0.9515,0,0,0
"172","0032e4f8cebd8102c16ae2bb6770923c","granatb","20-03-2019","mlr","classif.kknn","classification_religion","openml_flags",0.5669,NA,NA,NA,NA,NA
"173","0a16d7154a3e472705fac0d931157f8b","granatb","20-03-2019","mlr","classif.kknn","classification_religion","openml_flags",0.4949,NA,NA,NA,NA,NA
"174","283bed7312843393747e33d2fa9f9cbd","granatb","20-03-2019","mlr","classif.featureless","classification_religion","openml_flags",0.3097,NA,NA,NA,NA,NA
"175","328aceffd69e86160d8d5454524366da","granatb","20-03-2019","mlr","classif.ranger","classification_religion","openml_flags",0.4078,NA,NA,NA,NA,NA
"176","9ac612abbd4fc3a40b4020577e58bf31","granatb","20-03-2019","mlr","classif.svm","classification_religion","openml_flags",0.5565,NA,NA,NA,NA,NA
"177","9da67171fc89ea2135514af2262ad518","granatb","20-03-2019","mlr","classif.kknn","classification_religion","openml_flags",0.5413,NA,NA,NA,NA,NA
"178","ad04200c59c1e1d9498e26aa1c6a3083","granatb","20-03-2019","mlr","classif.svm","classification_religion","openml_flags",0.3973,NA,NA,NA,NA,NA
"179","cb57e7b026c9eb99b4cc86728005d869","granatb","20-03-2019","mlr","classif.svm","classification_religion","openml_flags",0.5829,NA,NA,NA,NA,NA
"180","cbb1dedeab8051f2589c52224084e1bd","granatb","20-03-2019","mlr","classif.svm","classification_religion","openml_flags",0.5565,NA,NA,NA,NA,NA
"181","d5027e95028bf51765e5567f595e1c2c","granatb","20-03-2019","mlr","classif.ranger","classification_religion","openml_flags",0.4082,NA,NA,NA,NA,NA
"182","eaf295a73a138583cbc978054e6be9b7","granatb","20-03-2019","mlr","classif.ranger","classification_religion","openml_flags",0.4132,NA,NA,NA,NA,NA
"183","9e581e03fe32525fd41d690760d053fb","wernerolaf","19-03-2019","mlr","classif.rpart","classification_Type","openml_glass",0.6545,NA,NA,NA,NA,NA
"184","2e254a9fa09341ce4c29d4c9c83ca9d9","mckraqs","27-02-2019","mlr","classif.randomForestSRC","classification_survival_status","openml_haberman",0.6963,0.698,0.3093,0.7721,0.7924,0.8385
"185","2fe6b7bcfb66ce116dee141743eb2973","mckraqs","16-03-2019","scikit","KNeighborsClassifier","classification_Survival_status","openml_haberman",0.8261,0.6743,0.9211,0.5,0.4286,0.375
"186","4088aa9d0b579dc7dd6458022b57e7bb","mckraqs","16-03-2019","scikit","KNeighborsClassifier","classification_Survival_status","openml_haberman",0.8261,0.7516,0.9474,0.5,0.3333,0.25
"187","50ba59b8635b51e0543bc1498621b28d","mckraqs","16-03-2019","scikit","KNeighborsClassifier","classification_Survival_status","openml_haberman",0.8478,0.6891,0.9474,0.6,0.4615,0.375
"188","67aa3acc3a2de3438bcdcbe27d775343","mckraqs","16-03-2019","scikit","KNeighborsClassifier","classification_Survival_status","openml_haberman",0.8261,0.7171,0.9211,0.5,0.4286,0.375
"189","6cd6a3596554a3158a25bbe93672ba74","mckraqs","16-03-2019","scikit","KNeighborsClassifier","classification_Survival_status","openml_haberman",0.8261,0.7204,0.9211,0.5,0.4286,0.375
"190","862efbf94a18ea18849fbc48b4599327","mckraqs","06-03-2019","scikit","KNeighborsClassifier","classification_Survival_status","openml_haberman",0.7174,0.634,0.9394,0.5,0.2353,0.1538
"191","88b28347405e3f2ee1e2afc33189668f","mckraqs","16-03-2019","scikit","KNeighborsClassifier","classification_Survival_status","openml_haberman",0.8261,0.7072,0.9211,0.5,0.4286,0.375
"192","8bd539964a98663b6661c6debef4576e","mckraqs","16-03-2019","scikit","KNeighborsClassifier","classification_Survival_status","openml_haberman",0.8261,0.6826,0.9211,0.5,0.4286,0.375
"193","9cba280602307ece30cce2816e003fa1","wernerolaf","20-03-2019","mlr","classif.svm","classification_Survival_status","openml_haberman",0.729,0.7066,0.0879,0.7464,0.8389,0.9664
"194","ac1f79b3ae6de03dca5f36255004b95d","mckraqs","16-03-2019","scikit","KNeighborsClassifier","classification_Survival_status","openml_haberman",0.8261,0.6711,0.9211,0.5,0.4286,0.375
"195","c293f39f240aaef3bcfbfbb63db2d8ca","mckraqs","16-03-2019","scikit","KNeighborsClassifier","classification_Survival_status","openml_haberman",0.8261,0.6694,0.9211,0.5,0.4286,0.375
"196","cbb3670a6386dc50354f78a174073bde","mckraqs","16-03-2019","scikit","KNeighborsClassifier","classification_Survival_status","openml_haberman",0.8478,0.7089,0.9474,0.6,0.4615,0.375
"197","008612b3384d3600119532a6deb5732c","MatiFilozof","19-03-2019","mlr","classif.earth","classification_binaryClass","openml_house_8L",0.8793,0.9349,0.7349,0.894,0.9164,0.94
"198","4d3bc23e6075f284900238fec1f8fa35","MatiFilozof","19-03-2019","mlr","classif.earth","classification_binaryClass","openml_house_8L",0.8793,0.9349,0.7349,0.894,0.9164,0.94
"199","53ba24346665ed55c1861d9b60c4c82a","MatiFilozof","19-03-2019","mlr","classif.earth","classification_binaryClass","openml_house_8L",0.8787,0.9349,0.7329,0.8933,0.916,0.94
"200","555fa104e1ab80a7a258ae3014416067","MatiFilozof","19-03-2019","mlr","classif.cvglmnet","classification_binaryClass","openml_house_8L",0.8521,0.8838,0.5904,0.8482,0.9016,0.9621
"201","6e487ce3b7bd4626566de6095c556d18","MatiFilozof","19-03-2019","mlr","classif.cvglmnet","classification_binaryClass","openml_house_8L",0.8521,0.8838,0.5904,0.8482,0.9016,0.9621
"202","85fe9a9f1d08aeb2221ba475e055d822","MatiFilozof","19-03-2019","mlr","classif.earth","classification_binaryClass","openml_house_8L",0.8793,0.9349,0.7349,0.894,0.9164,0.94
"203","875c79dd0e653878dc4d65bb80f8e09b","MatiFilozof","19-03-2019","mlr","classif.earth","classification_binaryClass","openml_house_8L",0.8787,0.9349,0.7329,0.8933,0.916,0.94
"204","8a0dbeeb470e1a366e8d286e623e2f9e","MatiFilozof","19-03-2019","mlr","classif.cvglmnet","classification_binaryClass","openml_house_8L",0.852,0.8839,0.5907,0.8483,0.9015,0.9619
"205","8b50185d58590d645a799d5c0ac587e0","MatiFilozof","19-03-2019","mlr","classif.earth","classification_binaryClass","openml_house_8L",0.8787,0.9349,0.7329,0.8933,0.916,0.94
"206","bd006d16febff81dfd19df338a5073ea","MatiFilozof","19-03-2019","mlr","classif.cvglmnet","classification_binaryClass","openml_house_8L",0.852,0.8839,0.5907,0.8483,0.9015,0.9619
"207","34eae52a56f796b7c3dba2f14bf89718","hubertbaniecki","13-03-2019","mlr","classif.gbm","classification_Sex","openml_irish",0.6217,0.6659,0.5817,0.6205,0.6319,0.6545
"208","d899d5862c965ec1560eadf80cb1c784","witoldmerkel","13-03-2019","mlr","classif.boosting","classification_Sex","openml_irish",0.582,0.6271,0.5934,0.5842,0.5771,0.5736
"209","3ba4d4bdf480cf49ad8906e1243fc809","wernerolaf","20-03-2019","mlr","classif.svm","classification_class","openml_kr-vs-kp",0.9387,0.9891,0.9095,0.9211,0.9426,0.9653
"210","7ca00d39e52391a73f0ca182165af572","WojciechKretowicz","11-03-2019","mlr","classif.ada","classification_class","openml_kr-vs-kp",0.9937,0.9998,0.9928,0.9934,0.994,0.9946
"211","40e22174f89c1d7285010792f72008d5","Pastuszka","14-03-2019","caret","bartMachine","classification_selector","openml_liver-disorders",0.7362,0.2217,0.83,0.7203,0.6588,0.6069
"212","8e4d9e45a4c1c8802d4b210c4a84cf3e","Siemashko","06-03-2019","scikit","RandomForestClassifier","classification_selector","openml_liver-disorders",0.8077,0.8336,NA,0.8571,0.8571,0.8571
"213","e9ad52ac38aa4dedf92095b699914932","agosiewska","12-02-2019","mlr","classif.glmnet","classification_selector","openml_liver-disorders",0.6812,0.7135,0.8351,0.6743,0.5545,0.4775
"214","100c0925ea05a59d848c3a0ddda2be18","maksymiuks","13-03-2019","mlr","classif.rpart","classification_STATUS","openml_lupus",0.7131,0.7482,0.5486,0.7278,0.7704,0.8247
"215","31fbd307f48f5d2c85005c28414d833b","maksymiuks","20-03-2019","mlr","classif.kknn","classification_STATUS","openml_lupus",0.7,0.7904,0.5286,0.7468,0.7593,0.8433
"216","5c5b4a920725a925bff83336a0cf95e3","maksymiuks","20-03-2019","mlr","classif.binomial","classification_STATUS","openml_lupus",0.7582,0.892,0.6371,0.7863,0.808,0.88
"217","93468cb7ea3235652002fdd63a8328d9","wernerolaf","19-03-2019","mlr","classif.rpart","classification_STATUS","openml_lupus",0.7131,0.7482,0.5486,0.7278,0.7704,0.8247
"218","93bb3e94e5b58228ee86a4795bff986c","maksymiuks","20-03-2019","mlr","classif.binomial","classification_STATUS","openml_lupus",0.7359,0.8974,0.6371,0.7863,0.7813,0.8467
"219","9b915faa4923cd25704446385f45f7ef","maksymiuks","20-03-2019","mlr","classif.binomial","classification_STATUS","openml_lupus",0.7693,0.8978,0.6905,0.8089,0.8131,0.8618
"220","fc3fa2ed4be18d11d1ca875e2b171c7b","maksymiuks","20-03-2019","mlr","classif.binomial","classification_STATUS","openml_lupus",0.7575,0.8978,0.6905,0.8013,0.7991,0.8332
"221","3320717d155a2d8cb249d491edb0c4c2","wernerolaf","19-03-2019","mlr","classif.randomForest","classification_class","openml_monk-problems-1",0.9964,1,0.9923,0.9934,0.9967,1
"222","0492cd41e2ab015f4fdf38a8376cb1c6","airi314","20-03-2019","mlr","classif.ranger","classification_class","openml_mushroom",1,1,1,1,1,1
"223","1480189dbdf1c62d2eac0f0792005831","airi314","20-03-2019","mlr","classif.ranger","classification_class","openml_mushroom",1,1,1,1,1,1
"224","40bd12736c57e06e411875d661f98767","airi314","20-03-2019","mlr","classif.plr","classification_class","openml_mushroom",1,1,1,1,1,1
"225","482dda2ee50b2f09e755f6b348d4e7bc","airi314","20-03-2019","mlr","classif.naiveBayes","classification_class","openml_mushroom",0.953,0.9988,0.8844,0.9332,0.9633,0.9954
"226","6538f003ef59d825369fe7252c10a929","airi314","20-03-2019","mlr","classif.ada","classification_class","openml_mushroom",1,1,1,1,1,1
"227","93ecd233c327c05d93110255f21c7f50","airi314","20-03-2019","mlr","classif.rpart","classification_class","openml_mushroom",0.9972,0.9963,0.9926,0.9954,0.9977,1
"228","bb3c2a36be9f372e3cda370e13e305b3","airi314","20-03-2019","mlr","classif.ada","classification_class","openml_mushroom",1,1,1,1,1,1
"229","c7c7158e83d0f29b5aa53b8e75558f0e","airi314","20-03-2019","mlr","classif.randomForest","classification_class","openml_mushroom",1,1,1,1,1,1
"230","c898f64de5b9d9fabb965d4bd52f669a","airi314","20-03-2019","mlr","classif.gbm","classification_class","openml_mushroom",1,1,1,1,1,1
"231","fcfd0eedcfd80e3c8c7ec60501e050a8","airi314","20-03-2019","mlr","classif.ada","classification_class","openml_mushroom",1,1,1,1,1,1
"232","9daf136723d16affa983a0fad16c8938","DominikRafacz","27-02-2019","mlr","classif.ranger","classification_Class","openml_one-hundred-plants-margin",0.82,NA,NA,NA,NA,NA
"233","e2a7d44155ee8658eeb50fb5bdd7fc25","wernerolaf","19-03-2019","mlr","classif.randomForest","classification_Class","openml_one-hundred-plants-margin",0.8388,NA,NA,NA,NA,NA
"234","23edd8e94eeaebe53e66208026f9ccba","WojtekBogucki","18-03-2019","mlr","classif.ranger","classification_Gender","openml_PopularKids",0.6737,0.719,0.7139,0.6646,0.6464,0.6306
"235","4a704d41a624626b2722aeb6a17d057a","WojtekBogucki","18-03-2019","mlr","classif.ranger","classification_Gender","openml_PopularKids",0.6716,0.7166,0.7059,0.6595,0.6462,0.6346
"236","6a2cec68e175ecba53cb5452f3e71a14","WojtekBogucki","18-03-2019","mlr","classif.cforest","classification_Gender","openml_PopularKids",0.7218,0.7566,0.7899,0.7356,0.6874,0.6465
"237","6bd414bca8e26bafc9147dfdf39b3461","WojtekBogucki","18-03-2019","mlr","classif.randomForest","classification_Gender","openml_PopularKids",0.6863,0.7215,0.7264,0.6798,0.6603,0.6431
"238","8c265915d0576c35d4b18f4a95e35069","WojtekBogucki","18-03-2019","mlr","classif.randomForestSRC","classification_Gender","openml_PopularKids",0.6653,0.7075,0.6879,0.6495,0.6442,0.6432
"239","91b4807de1566a99cc62d2bbe598d876","WojtekBogucki","04-03-2019","mlr","classif.randomForest","classification_Gender","openml_PopularKids",0.6883,0.7331,0.7222,0.6803,0.6614,0.6502
"240","9657979a216d2f42d49b6e6566f8187a","WojtekBogucki","18-03-2019","mlr","classif.h2o.randomForest","classification_Gender","openml_PopularKids",0.6528,0.7077,0.6916,0.6413,0.6243,0.6125
"241","9765bfc10b85589c0ffb44970becfeac","WojtekBogucki","18-03-2019","mlr","classif.RRF","classification_Gender","openml_PopularKids",0.6465,0.7008,0.6679,0.6294,0.6253,0.625
"242","a0b3774fa54f490d3d96f46efbebb252","WojtekBogucki","18-03-2019","mlr","classif.randomForest","classification_Gender","openml_PopularKids",0.6716,0.7218,0.7135,0.6621,0.6427,0.6251
"243","b8cb78ba9b85d0a7536a91f5e6ff3df3","WojtekBogucki","18-03-2019","mlr","classif.randomForestSRC","classification_Gender","openml_PopularKids",0.6632,0.7086,0.6917,0.6497,0.6404,0.6337
"244","c723dcefe75191cad3b409799b130e02","WojtekBogucki","18-03-2019","mlr","classif.RRF","classification_Gender","openml_PopularKids",0.6528,0.6998,0.6803,0.6397,0.6297,0.625
"245","cf4515545aeb192ec64596caa8cf7a9d","WojtekBogucki","18-03-2019","mlr","classif.cforest","classification_Gender","openml_PopularKids",0.726,0.7561,0.7975,0.7424,0.6903,0.6463
"246","e329f83eca9eaaec6161853d9e8e5713","WojtekBogucki","18-03-2019","mlr","classif.cforest","classification_Gender","openml_PopularKids",0.7218,0.7566,0.7899,0.7356,0.6874,0.6465
"247","e9977e8a6c524cb53c2a4bb287a1218f","WojtekBogucki","18-03-2019","mlr","classif.cforest","classification_Gender","openml_PopularKids",0.726,0.7561,0.7975,0.7424,0.6903,0.6463
"248","ee63b646cf2e746f1fd6b117d7c4de63","WojtekBogucki","18-03-2019","mlr","classif.h2o.randomForest","classification_Gender","openml_PopularKids",0.6569,0.7082,0.6992,0.6451,0.6266,0.6114
"249","f4dc518de2ac7dff45f18c7a961ace46","WojtekBogucki","18-03-2019","mlr","classif.h2o.randomForest","classification_Gender","openml_PopularKids",0.6549,0.7093,0.6916,0.6425,0.627,0.6168
"250","fb2f13605dc168f4cbc92b08967f68b7","WojtekBogucki","18-03-2019","mlr","classif.h2o.randomForest","classification_Gender","openml_PopularKids",0.6548,0.7077,0.6949,0.6426,0.625,0.6128
"251","5f66b79b600b4656f3b2a2923a8ed2d3","WojtekBogucki","10-03-2019","caret","LogitBoost","classification_Goals","openml_PopularKids",0.5842,NA,NA,NA,NA,NA
"252","855c99577081dfcdfee6dc6662fec5cd","wernerolaf","19-03-2019","mlr","classif.randomForest","classification_Goals","openml_PopularKids",0.5253,NA,NA,NA,NA,NA
"253","a6a69563604f3fae3446a7f6c7c787e1","wernerolaf","20-03-2019","mlr","classif.svm","classification_Goals","openml_PopularKids",0.5523,NA,NA,NA,NA,NA
"254","25866dbd5f781862ffda16899489fae2","wernerolaf","20-03-2019","mlr","classif.svm","classification_yc","openml_prnn-synth",0.856,0.9344,0.8553,0.8562,0.8586,0.8674
"255","63d3bcf91aef8edf8102b83ba5e53138","Pastuszka","13-03-2019","mlr","classif.logreg","classification_yc","openml_prnn-synth",0.848,0.9346,0.8724,0.8649,0.8454,0.8312
"256","c4867ef613cda9c0fb603c5c2f056d8a","Pastuszka","13-03-2019","mlr","classif.svm","classification_yc","openml_prnn-synth",0.856,0.9344,0.8553,0.8562,0.8586,0.8674
"257","d4b3c164fc34d7d2518498bee95498c2","k-sap","13-03-2019","caret","rsvmPoly","classification_Home.Away","openml_profb",0.7426,0.8454,0.393,0.7524,0.8258,0.9174
"258","137d4aa57c3fed54e30b6eb4f4a4bc74","michalSt98","09-03-2019","mlr","naiveBayes","classification_class","openml_SEA(50)",0.8404,0.8763,0.9104,0.8363,0.7788,0.7287
"259","2a315cc263f0c43c7e9faef9987a3f13","hubertbaniecki","14-03-2019","mlr","classif.gbm","classification_class","openml_SEA(50)",0.8414,0.8768,0.9041,0.8292,0.7829,0.7415
"260","41c9e153488e3f4ce89c2b26d3a24c39","michalSt98","02-03-2019","mlr","classif.h2o.deeplearning","classification_class","openml_Sea(50)",0.8417,0.8772,0.8787,0.8024,0.7925,0.7831
"261","966276d98912899965b895ec20646175","hubertbaniecki","14-03-2019","mlr","classif.gbm","classification_class","openml_SEA(50)",0.8395,0.8764,0.9126,0.8385,0.7766,0.7232
"262","b4ec418e23913c5e7b0302a721f5e7d9","hubertbaniecki","13-03-2019","mlr","classif.logreg","classification_class","openml_SEA(50)",0.8418,0.8773,0.898,0.8224,0.7858,0.7522
"263","bbaf78099ea6880eeb8a15d7fdd85dfe","hubertbaniecki","14-03-2019","mlr","classif.gbm","classification_class","openml_SEA(50)",0.8416,0.8785,0.8975,0.8217,0.7857,0.7527
"264","4854f305f42ae8beb4f19d3de2ba2d8e","mckraqs","02-03-2019","mlr","classif.logreg","classification_Class","openml_skin-segmentation",0.9188,0.951,0.9437,0.793,0.808,0.8236
"265","cf53a0d7d29ba8f2bf6fa06793d40400","mckraqs","06-03-2019","scikit","RandomForestClassifier","classification_Class","openml_skin-segmentation",0.9981,1,1,1,0.9988,0.9976
"266","ff9b66ce3c6b7c935306374bdecacf80","granatb","13-03-2019","mlr","classif.randomForestSRC","classification_danger_index","openml_sleep",0.8018,NA,NA,NA,NA,NA
"267","496ca04696bf50fa44859a0b39c0959f","k-sap","19-03-2019","mlr","classif.rotationForest","classification_Class","openml_sonar",0.8084,0.907,0.8613,0.8283,0.778,0.7637
"268","4db8669eb6b47e47708251a0fdb7ac17","k-sap","19-03-2019","mlr","classif.logreg","classification_Class","openml_sonar",0.7067,0.7206,0.7575,0.6968,0.6705,0.6547
"269","68c5f087d89fe636c7f4777133dce9a9","k-sap","19-03-2019","mlr","classif.plsdaCaret","classification_Class","openml_sonar",0.7214,0.8288,0.7701,0.74,0.6957,0.6883
"270","781c996ac704df2b6f224416488c7d59","k-sap","19-03-2019","mlr","classif.mda","classification_Class","openml_sonar",0.7259,0.8334,0.7694,0.714,0.6885,0.6833
"271","be68fc34769e2eeaff4cc7de2c4f9a73","k-sap","19-03-2019","mlr","classif.penalized","classification_Class","openml_sonar",0.7067,0.7161,0.7575,0.6968,0.6705,0.6547
"272","c5a70a5d0738d07b461d6944fe597a2b","k-sap","19-03-2019","mlr","classif.plr","classification_Class","openml_sonar",0.7309,0.8115,0.7565,0.7143,0.7091,0.7252
"273","07ae2b2d53270317b402a55d97a112fa","BogdanJastrzebski","19-03-2019","mlr","classif.svm","classification_class","openml_soybean",0.8951,NA,NA,NA,NA,NA
"274","1bea9918d51f23bb6a872cfdc014af00","BogdanJastrzebski","19-03-2019","mlr","classif.multinom","classification_class","openml_soybean",0.8951,NA,NA,NA,NA,NA
"275","5084b4f6de8bff599eb9241a2cc6d203","BogdanJastrzebski","19-03-2019","mlr","classif.naiveBayes","classification_class","openml_soybean",0.9253,NA,NA,NA,NA,NA
"276","5735e9ca292dda65e0b90f06b017bb0f","BogdanJastrzebski","19-03-2019","mlr","classif.kknn","classification_class","openml_soybean",0.8987,NA,NA,NA,NA,NA
"277","efaf17cd6974bb344011d72e65d5e257","BogdanJastrzebski","19-03-2019","mlr","classif.randomForest","classification_class","openml_soybean",0.9253,NA,NA,NA,NA,NA
"278","e3bef42f78cd91b55d4b28120c0f8769","airi314","13-03-2019","caret","rpart","classification_gender","openml_speeddating",0.8295,NA,NA,NA,NA,NA
"279","23f6915be2c5eae872fb2a6e6e375f50","WojtekBogucki","09-03-2019","mlr","classif.rknn","classification_binaryClass","openml_stock",0.9705,NA,0.97,0.9711,0.9709,0.9709
"280","ca3055556ced97040c944c88d0b2f0ba","wernerolaf","19-03-2019","mlr","classif.logreg","classification_binaryClass","openml_stock",0.8474,0.933,0.8265,0.8383,0.8523,0.8687
"281","f576777ec52b96b63f5133ed58a02b9b","WojciechKretowicz","11-03-2019","scikit","LinearRegression","classification_binaryClass","openml_stock",0.8322,0.8323,NA,0.8219,NA,0.8451
"282","be567b4e8ad0fa3a2eb7fe95626d9e77","wernerolaf","19-03-2019","mlr","classif.knn","classification_Class","openml_texture",0.988,NA,NA,NA,NA,NA
"283","23b6abf859fee10b1a2be9acb1179c97","wernerolaf","19-03-2019","mlr","classif.rpart","classification_Class","openml_tic-tac-toe",0.9071,0.959,0.9444,0.8918,0.8603,0.8359
"284","6870408f4f5face43ef9fed91c0fac63","wernerolaf","19-03-2019","mlr","classif.logreg","classification_binaryClass","openml_transplant",0.9846,1,0.975,0.9895,0.9859,0.9833
"285","7260d359ae3156c10b99aec195319439","wernerolaf","19-03-2019","mlr","classif.randomForest","classification_Class","openml_volcanoes-e1",0.9146,NA,NA,NA,NA,NA
"286","08acd2132d3785383b3191e00f5f994e","BogdanJastrzebski","19-03-2019","mlr","classif.naiveBayes","classification_class","openml_wine",0.9662,NA,NA,NA,NA,NA
"287","92b5d0bc0370dcdd369ca5a0c4ef85c6","BogdanJastrzebski","19-03-2019","mlr","classif.randomForest","classification_class","openml_wine",0.983,NA,NA,NA,NA,NA
"288","c59a1ff9956ecfe018adeb377c6ed350","BogdanJastrzebski","19-03-2019","mlr","classif.svm","classification_class","openml_wine",0.983,NA,NA,NA,NA,NA
"289","f4da2d66722ed637faed3cae1a03d6eb","BogdanJastrzebski","19-03-2019","mlr","classif.kknn","classification_class","openml_wine",0.9433,NA,NA,NA,NA,NA
"290","ff348862134c483faa16e0c6c9afae4c","BogdanJastrzebski","19-03-2019","mlr","classif.multinom","classification_class","openml_wine",0.9384,NA,NA,NA,NA,NA
"291","1eaedcc17551457477f1ab78e92b1bef","pmizinski","12-03-2019","mlr","classif.fnn","classification_Class","openml_wine-quality-white",0.5817,NA,NA,NA,NA,NA
"292","2774743c48dbe50368402b9aca192ad8","PiotrMizinski","20-03-2019","mlr","classif.ranger","classification_Class","openml_wine-quality-white",0.6766,NA,NA,NA,NA,NA
"293","2baa476371522759b147c326e694dad5","PiotrMizinski","20-03-2019","mlr","classif.ranger","classification_Class","openml_wine-quality-white",0.6754,NA,NA,NA,NA,NA
"294","41dcd6bb9d78a1b73534ad481ae918a9","PiotrMizinski","20-03-2019","mlr","classif.ranger","classification_Class","openml_wine-quality-white",0.6746,NA,NA,NA,NA,NA
"295","444c36bb28d0c2362bfef696a01a3429","PiotrMizinski","20-03-2019","mlr","classif.ranger","classification_Class","openml_wine-quality-white",0.6766,NA,NA,NA,NA,NA
"296","56a96a6662aa8c7bee3d8b6d39c7e9dd","PiotrMizinski","20-03-2019","mlr","classif.ranger","classification_Class","openml_wine-quality-white",0.6754,NA,NA,NA,NA,NA
"297","673e131d953865009c54ad56513e7659","PiotrMizinski","20-03-2019","mlr","classif.ranger","classification_Class","openml_wine-quality-white",0.6766,NA,NA,NA,NA,NA
"298","6ee9b97ec15be3f8cf66e3437536e33b","PiotrMizinski","20-03-2019","mlr","classif.ranger","classification_Class","openml_wine-quality-white",0.6746,NA,NA,NA,NA,NA
"299","6fb9354c4e771dee6cda49eed09a1ad8","PiotrMizinski","20-03-2019","mlr","classif.ranger","classification_Class","openml_wine-quality-white",0.6754,NA,NA,NA,NA,NA
"300","72486a4ac1fe2098ebd5f3b3ccf62ac1","PiotrMizinski","20-03-2019","mlr","classif.ranger","classification_Class","openml_wine-quality-white",0.6754,NA,NA,NA,NA,NA
"301","7c22544e540634b861e8c992645773fd","PiotrMizinski","20-03-2019","mlr","classif.ranger","classification_Class","openml_wine-quality-white",0.6746,NA,NA,NA,NA,NA
"302","941d1d9a888e2580f439309dfa99fc88","PiotrMizinski","20-03-2019","mlr","classif.ranger","classification_Class","openml_wine-quality-white",0.6766,NA,NA,NA,NA,NA
"303","a12b67db6fec572aaa1a39fd9a3a4294","pmizinski","12-03-2019","mlr","classif.extraTrees","classification_Class","openml_wine-quality-white",0.6899,NA,NA,NA,NA,NA
"304","a526eb647448da0539796972dc75eedf","PiotrMizinski","20-03-2019","mlr","classif.ranger","classification_Class","openml_wine-quality-white",0.6766,NA,NA,NA,NA,NA
"305","b1a31ebcfee41c3dc886f770193a9d6c","Siemashko","12-03-2019","mlr","classif.randomForestSRC","classification_Class","openml_wine-quality-white",0.6825,NA,NA,NA,NA,NA
